Sequence  | Address         | Length  | TermCode            | Uri                                                                                       | Data
867       | 7ff7c8622dc0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f06#f06_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
868       | 7ff7c8622e10h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f06#f06_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
869       | 7ff7c8622e60h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f06#f06_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
870       | 7ff7c8622eb0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f06#f06_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
871       | 7ff7c8622f00h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f06#f06_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
872       | 7ff7c8622f50h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f06#f06_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
873       | 7ff7c8622fa0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f06#f06_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
874       | 7ff7c8622ff0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f07#f07_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 db c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
875       | 7ff7c8623040h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f07#f07_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 db c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
876       | 7ff7c8623090h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f07#f07_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 db c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
877       | 7ff7c86230e0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f07#f07_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 db c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
878       | 7ff7c8623130h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f07#f07_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 db c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
879       | 7ff7c8623580h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f07#f07_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 db c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
880       | 7ff7c86235d0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f07#f07_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 db c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
881       | 7ff7c8623620h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f07#f07_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 db c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
882       | 7ff7c8623670h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f08#f08_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f9 db c1 c4 c1 79 10 09 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
883       | 7ff7c86236c0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f08#f08_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f9 db c1 c4 c1 79 10 09 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
884       | 7ff7c8623710h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f08#f08_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f9 db c1 c4 c1 79 10 09 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
885       | 7ff7c8623760h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f08#f08_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f9 db c1 c4 c1 79 10 09 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
886       | 7ff7c86237b0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f08#f08_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f9 db c1 c4 c1 79 10 09 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
887       | 7ff7c8623800h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f08#f08_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f9 db c1 c4 c1 79 10 09 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
888       | 7ff7c8623850h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f08#f08_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f9 db c1 c4 c1 79 10 09 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
889       | 7ff7c86238a0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f08#f08_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f9 db c1 c4 c1 79 10 09 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
890       | 7ff7c86238f0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f09#f09_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
891       | 7ff7c8623940h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f09#f09_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
892       | 7ff7c8623990h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f09#f09_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
893       | 7ff7c86239e0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f09#f09_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
894       | 7ff7c8623a30h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f09#f09_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
895       | 7ff7c8623a80h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f09#f09_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
896       | 7ff7c8623ad0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f09#f09_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
897       | 7ff7c8623b20h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f09#f09_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 10 0a c5 f1 eb c0 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
898       | 7ff7c8623b70h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0a#f0a_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
899       | 7ff7c8623bb0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0a#f0a_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
900       | 7ff7c8623bf0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0a#f0a_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
901       | 7ff7c8623c30h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0a#f0a_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
902       | 7ff7c8623c70h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0a#f0a_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
903       | 7ff7c8623cb0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0a#f0a_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
904       | 7ff7c8623cf0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0a#f0a_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
905       | 7ff7c8623d30h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0a#f0a_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
906       | 7ff7c8624170h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0b#f0b_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 74 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
907       | 7ff7c86241c0h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0b#f0b_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 74 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
908       | 7ff7c8624210h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0b#f0b_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 75 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
909       | 7ff7c8624260h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0b#f0b_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 75 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
910       | 7ff7c86242b0h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0b#f0b_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
911       | 7ff7c8624300h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0b#f0b_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
912       | 7ff7c8624350h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0b#f0b_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
913       | 7ff7c86243a0h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0b#f0b_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
914       | 7ff7c86243f0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0c#f0c_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
915       | 7ff7c8624430h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0c#f0c_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
916       | 7ff7c8624470h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0c#f0c_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
917       | 7ff7c86244b0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0c#f0c_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
918       | 7ff7c86244f0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0c#f0c_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
919       | 7ff7c8624530h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0c#f0c_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
920       | 7ff7c8624570h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0c#f0c_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
921       | 7ff7c86245b0h   | 34      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0c#f0c_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 db c0 c5 f9 11 01 48 8b c1 c3
922       | 7ff7c86245f0h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0d#f0d_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 74 d1 c5 f1 ef ca c4 c1 79 10 10 c5 e9 eb c9 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
923       | 7ff7c8624640h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0d#f0d_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 74 d1 c5 f1 ef ca c4 c1 79 10 10 c5 e9 eb c9 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
924       | 7ff7c8624690h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0d#f0d_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 75 d1 c5 f1 ef ca c4 c1 79 10 10 c5 e9 eb c9 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
925       | 7ff7c86246e0h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0d#f0d_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 75 d1 c5 f1 ef ca c4 c1 79 10 10 c5 e9 eb c9 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
926       | 7ff7c8624730h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0d#f0d_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 10 c5 e9 eb c9 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
927       | 7ff7c8624780h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0d#f0d_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 10 c5 e9 eb c9 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
928       | 7ff7c86247d0h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0d#f0d_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 10 c5 e9 eb c9 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
929       | 7ff7c8624820h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0d#f0d_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 09 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 10 c5 e9 eb c9 c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
930       | 7ff7c8624870h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0e#f0e_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
931       | 7ff7c86248c0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0e#f0e_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
932       | 7ff7c8624910h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0e#f0e_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
933       | 7ff7c8624960h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0e#f0e_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
934       | 7ff7c8624db0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0e#f0e_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
935       | 7ff7c8624e00h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0e#f0e_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
936       | 7ff7c8624e50h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0e#f0e_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
937       | 7ff7c8624ea0h   | 43      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0e#f0e_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 eb ca c5 f9 db c1 c5 f9 11 01 48 8b c1 c3
938       | 7ff7c8624ef0h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0f#f0f_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
939       | 7ff7c8624f20h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0f#f0f_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
940       | 7ff7c8624f50h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0f#f0f_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
941       | 7ff7c8624f80h   | 25      | CTC_RET_INTR        | hex://logix/VectorizedOps?f0f#f0f_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
